student_id,skill_id,skill_mastery,ability_profile,problem_difficulty,correctness,problems
988,19,0.301428,5,1,1,815
988,19,0.39192,5,1,1,538
988,79,0.257669,5,7,0,376
988,79,0.101781,5,5,1,377
988,88,0.496815,5,5,0,406
988,90,0.849057,5,1,1,407
988,90,0.848923,5,1,1,408
988,91,0.93125,5,1,1,407
988,91,0.931176,5,1,1,408
988,92,0.869281,5,1,1,410
988,92,0.869159,5,1,1,409
988,93,0.894737,5,1,1,410
988,93,0.894633,5,1,1,409
988,94,0.512987,5,2,0,412
988,94,0.51597,5,1,1,411
988,80,0.928571,5,2,1,412
988,80,0.928495,5,1,1,411
988,81,0.416667,5,1,0,413
988,81,0.10744,5,1,1,414
988,81,0.206857,5,1,1,413
988,82,0.908451,5,1,1,414
988,83,0.446429,5,3,0,610
988,83,0.448629,5,4,1,620
988,83,0.448474,5,3,1,596
988,83,0.44832,5,3,1,588
988,83,0.448166,5,2,1,590
988,83,0.448012,5,3,1,622
988,83,0.447858,5,2,1,598
988,84,0.786517,5,1,1,593
988,84,0.786311,5,1,1,589
988,84,0.786104,5,1,1,583
988,84,0.785898,5,1,1,603
988,84,0.785692,5,2,1,619
988,84,0.785485,5,2,1,599
988,85,0.609375,5,3,1,663
988,85,0.609171,5,2,1,651
988,85,0.608967,5,1,1,654
988,85,0.608763,5,1,1,655
988,85,0.608559,5,3,1,657
988,85,0.608356,5,3,1,659
988,85,0.608152,5,2,1,653
988,86,0.771429,5,2,1,658
988,86,0.746782,5,2,1,656
988,86,0.720452,5,1,1,652
988,86,0.692522,5,3,1,660
988,86,0.663122,5,2,1,664
988,86,0.632419,5,2,1,653
988,20,0.878378,5,1,1,556
988,21,0.90604,5,1,1,182
988,21,0.905921,5,1,1,184
988,21,0.905802,5,1,1,825
988,21,0.905683,5,1,1,183
988,21,0.905564,5,2,1,179
988,22,0.916667,5,1,1,187
988,22,0.91658,5,1,1,185
988,22,0.916494,5,1,1,189
992,127,0.774744,0,3,1,1041
992,127,0.885597,0,6,1,1040
992,127,0.945302,0,1,1,1035
992,127,0.974648,0,2,1,1038
992,127,0.988424,0,2,1,1044
992,130,0.777778,0,1,1,949
992,130,0.907505,0,1,1,955
992,130,0.964666,0,3,1,956
992,131,0.555556,0,2,1,906
992,131,0.516952,0,2,1,900
992,131,0.478184,0,3,1,911
992,132,1.0,0,1,1,959
992,132,1.0,0,1,1,960
992,132,1.0,0,1,1,961
992,132,1.0,0,2,1,962
992,132,1.0,0,1,1,963
992,132,1.0,0,1,1,964
992,132,1.0,0,2,1,966
992,132,1.0,0,1,1,973
992,132,1.0,0,0,1,969
992,132,1.0,3,0,1,972
992,133,1.0,3,0,1,919
992,133,1.0,3,1,1,913
992,133,1.0,3,2,1,921
992,133,1.0,3,1,1,917
992,133,1.0,3,2,1,922
992,133,1.0,3,0,1,915
992,134,0.875,3,3,1,925
992,134,0.874882,3,2,0,1050
992,134,0.877178,3,2,1,1049
992,134,0.877061,3,0,1,980
992,134,0.876945,3,0,1,1046
992,134,0.876828,3,0,1,1048
992,135,0.888889,3,5,1,932
992,135,0.946931,3,2,1,1053
992,135,0.975406,3,1,1,1059
992,135,0.988766,3,1,1,1052
992,135,0.994903,3,3,1,1058
992,135,0.997694,3,1,1,939
992,135,0.998959,3,3,1,1054
992,136,0.375,3,1,1,992
996,92,0.871665,0,1,1,409
996,92,0.871545,0,1,1,410
996,93,0.894737,0,1,1,409
996,93,0.894633,0,1,1,410
996,94,0.512987,0,1,0,411
996,94,0.51597,0,2,1,412
996,94,0.51583,0,1,1,411
996,80,0.928571,0,2,1,412
996,80,0.928495,0,1,1,411
996,80,0.928419,0,2,1,412
996,81,0.416667,0,1,0,414
996,81,0.10744,0,1,1,413
996,81,0.206857,0,1,1,414
996,82,0.908451,0,1,1,413
996,82,0.908357,0,1,1,414
996,83,0.446429,0,4,0,616
996,83,0.448629,0,3,1,610
996,83,0.448474,0,2,0,592
996,83,0.450673,0,2,1,590
996,83,0.450516,0,3,1,582
996,83,0.450359,3,4,0,633
996,83,0.452558,3,2,1,602
996,83,0.452398,3,3,1,600
996,83,0.452239,3,3,0,596
996,83,0.454437,3,2,1,594
996,84,0.786517,3,1,1,583
996,84,0.786311,3,1,1,589
996,84,0.786104,3,1,1,593
996,84,0.785898,3,3,0,615
996,84,0.787788,3,1,1,621
996,84,0.787583,3,2,1,611
996,84,0.787377,3,1,0,609
996,84,0.789257,3,2,1,605
996,108,0.274074,3,7,0,635
996,108,0.222459,3,3,0,643
996,108,0.178342,3,4,1,639
996,108,0.202359,3,4,1,649
996,108,0.22861,3,2,1,645
996,109,0.917293,3,1,1,650
996,109,0.9686,3,1,1,646
996,109,0.988452,3,1,1,644
996,109,0.995804,3,1,1,640
996,110,0.170543,3,3,0,669
996,110,0.001686,3,4,0,683
996,110,0.001006,3,4,1,675
996,110,0.002431,3,7,1,677
996,110,0.004458,3,3,1,665
996,110,0.007334,3,4,0,673
996,110,0.001025,3,5,1,679
996,110,0.002458,3,3,1,667
996,110,0.004496,3,3,1,671
996,110,0.007389,3,3,1,665
996,111,0.848,3,2,0,674
996,111,0.849008,3,2,1,668
996,95,0.72807,3,3,1,397
996,95,0.727777,3,3,0,379
996,95,0.729366,3,2,1,383
996,95,0.729073,3,2,0,384
996,95,0.730658,3,2,1,382
996,95,0.730365,3,2,0,384
996,95,0.731944,3,2,1,381
996,95,0.731652,3,2,0,380
996,95,0.733226,3,2,1,384
996,95,0.732934,3,2,0,381
996,95,0.734502,3,2,1,383
996,95,0.734211,3,2,0,381
996,95,0.735774,3,2,1,383
996,95,0.735483,3,3,1,379
996,99,0.884956,3,2,1,383
996,99,0.884816,3,2,1,384
996,100,0.637168,3,2,0,416
996,100,0.639837,3,2,0,415
996,100,0.642496,3,2,1,416
996,100,0.64228,3,2,1,415
996,101,0.872727,3,2,1,416
996,101,0.872608,3,2,1,415
996,102,0.7,3,3,0,422
996,104,0.786408,3,2,1,423
996,106,0.742424,3,2,1,424
996,106,0.742204,3,2,1,425
996,106,0.741984,3,2,0,424
996,106,0.744149,3,2,1,425
996,106,0.74393,3,2,1,424
996,96,0.851064,3,2,1,425
996,96,0.850896,3,2,1,424
996,0,0.725352,3,3,1,563
996,1,0.829787,3,2,1,81
996,1,0.829487,3,2,1,850
996,1,0.829186,3,4,1,90
996,1,0.828884,3,6,1,66
996,1,0.828583,3,2,0,64
996,1,0.829462,3,4,1,856
996,1,0.829161,3,4,1,859
996,1,0.82886,3,4,1,92
996,1,0.828558,3,3,1,447
996,2,0.72028,3,2,1,109
996,2,0.720056,3,3,1,102
996,2,0.719832,3,2,1,97
996,2,0.719608,3,1,1,123
996,4,0.862069,3,2,1,557
996,5,0.810811,3,2,0,85
996,5,0.812528,3,1,1,129
996,5,0.812334,3,2,0,733
996,5,0.81404,3,2,1,744
996,5,0.813848,3,3,1,823
996,6,0.697987,3,3,0,140
996,6,0.70039,3,2,1,528
1000,1,0.829787,0,2,1,82
1000,1,0.829487,0,4,1,849
1000,1,0.829186,0,4,1,90
1000,1,0.828884,0,6,0,66
1000,1,0.829763,0,4,1,52
1000,1,0.829462,0,2,1,64
1000,1,0.829161,0,3,1,855
1000,1,0.82886,0,3,1,447
1000,2,0.72028,0,2,1,109
1000,2,0.720056,0,2,1,103
1000,2,0.719832,0,2,1,98
1000,2,0.719608,0,0,1,122
1000,2,0.719385,0,3,1,73
1000,2,0.719161,0,1,1,167
1000,2,0.718937,0,2,1,497
1000,2,0.718713,0,3,1,832
1000,4,0.862069,0,2,1,557
1000,5,0.810811,0,1,1,83
1000,5,0.810617,0,2,1,130
1000,5,0.810422,0,2,1,734
1000,5,0.810228,3,2,1,743
1000,5,0.810033,3,3,1,824
1000,5,0.809839,3,2,0,75
1000,6,0.697987,3,3,0,140
1000,6,0.70039,3,2,1,528
1000,6,0.700166,3,1,1,531
1000,7,0.917647,3,1,1,106
1000,7,0.917561,3,2,1,826
1000,50,0.659259,3,3,1,300
1000,50,0.658959,3,1,1,375
1000,50,0.658658,3,3,0,299
1000,50,0.660495,3,3,1,326
1000,50,0.660194,3,2,1,339
1000,50,0.659893,3,3,1,299
1000,53,0.901515,3,1,1,375
1000,53,0.901392,3,2,1,339
1000,53,0.901268,3,3,1,299
1000,53,0.901144,3,2,1,339
1000,53,0.90102,3,3,0,326
1000,53,0.902007,3,1,1,375
1000,53,0.901884,3,3,1,299
1000,53,0.901761,3,3,1,326
1000,53,0.901638,3,2,1,339
1000,54,0.898438,3,2,1,434
1000,54,0.898278,3,3,1,429
1000,54,0.898119,3,1,1,432
1000,54,0.897959,3,2,0,419
1000,54,0.89867,3,3,1,430
1000,54,0.898511,3,2,1,396
1000,54,0.898352,3,1,1,431
1000,55,0.929134,3,1,1,437
1000,55,0.929058,3,1,1,306
1000,55,0.928983,3,1,1,432
1000,55,0.928907,3,3,0,430
1000,55,0.930287,3,2,1,418
1000,55,0.930212,3,1,1,308
1000,55,0.930138,3,3,1,429
1000,55,0.930063,3,1,1,431
1000,55,0.929989,3,2,0,419
1000,55,0.931348,3,1,1,305
1000,55,0.931275,6,1,1,307
1000,55,0.931202,6,2,1,420
1000,55,0.931128,6,2,1,396
1000,56,0.795276,6,4,0,314
1000,56,0.109668,6,2,1,312
1000,56,0.253786,6,1,1,319
1000,56,0.425677,6,2,1,317
1000,56,0.597224,6,1,1,313
1000,8,0.714286,6,3,1,564
1000,9,0.787234,6,2,1,133
1000,9,0.892693,6,2,1,818
1000,9,0.948887,6,1,1,54
1000,9,0.976353,6,2,1,113
1000,9,0.989212,6,1,1,758
1000,9,0.99511,6,2,1,445
1000,10,0.87395,6,1,1,145
1000,10,0.873761,6,2,1,164
1004,1,0.829787,0,2,0,81
1004,1,0.830662,0,2,0,850
1004,1,0.831533,0,4,0,89
1004,1,0.8324,0,6,0,66
1004,1,0.833263,0,2,0,64
1004,1,0.834122,0,3,0,50
1004,1,0.834978,0,2,0,93
1004,1,0.83583,0,2,0,857
1004,1,0.836679,0,3,1,448
1004,1,0.836387,0,4,0,856
1004,2,0.72028,0,3,0,108
1004,2,0.722568,0,1,0,100
1004,2,0.724843,0,2,0,97
1004,2,0.727107,0,2,0,120
1004,2,0.729357,0,3,0,832
1004,2,0.731595,0,3,0,73
1004,2,0.733821,0,3,0,498
1004,2,0.736034,0,1,0,522
1004,2,0.738234,0,4,0,542
1004,2,0.740422,0,2,0,126
1004,2,0.742597,2,2,0,166
1004,4,0.862069,2,2,0,557
1004,5,0.810811,2,2,0,86
1004,5,0.812528,2,1,1,128
1004,5,0.812334,2,3,0,824
1004,5,0.81404,2,2,1,746
1004,5,0.813848,2,2,1,77
1004,5,0.813655,2,2,1,733
1004,6,0.697987,2,2,0,138
1004,6,0.70039,2,2,0,527
1004,6,0.702782,2,1,1,529
1004,7,0.917647,2,1,1,105
1004,7,0.917561,2,2,0,828
1004,50,0.659259,2,3,0,300
1004,50,0.661094,2,1,0,375
1004,50,0.662924,2,2,0,339
1004,50,0.664748,2,1,0,375
1004,50,0.666565,2,2,1,339
1004,50,0.666264,2,3,1,326
1004,50,0.665963,2,1,0,375
1004,50,0.667777,2,2,0,339
1004,50,0.669585,2,1,0,375
1004,50,0.671387,2,2,1,339
1004,50,0.671086,2,1,0,375
1004,50,0.672883,2,2,1,339
1004,50,0.672582,2,3,0,299
1004,50,0.674374,2,3,0,326
1004,53,0.901515,2,1,1,375
1004,53,0.901392,2,2,0,339
1004,53,0.902375,2,1,1,375
1004,53,0.902252,2,3,0,326
1004,53,0.903227,2,3,0,299
1004,53,0.904194,2,1,0,375
1004,53,0.905152,2,2,1,339
1004,53,0.905032,2,1,1,375
1004,53,0.904912,2,3,1,299
1004,53,0.904792,2,2,1,339
1004,53,0.904672,2,1,1,375
1004,53,0.904551,2,2,1,339
1004,53,0.904431,2,3,1,326
1004,53,0.90431,2,2,1,339
1004,54,0.898438,2,1,1,432
1004,54,0.898278,2,3,1,417
1004,54,0.898119,2,2,1,433
1004,54,0.897959,2,3,1,430
1004,54,0.8978,2,1,1,431
1004,54,0.89764,2,2,1,418
1004,55,0.929134,2,1,1,438
1004,55,0.929058,2,2,1,434
1004,55,0.928983,2,1,1,305
1004,55,0.928907,2,3,1,417
1004,55,0.928832,2,3,1,430
1004,55,0.928756,2,0,1,435
1004,55,0.92868,2,1,1,431
1004,55,0.928604,2,1,1,306
1004,55,0.928528,2,2,1,419
1004,55,0.928452,2,1,1,432
1004,56,0.795276,2,1,1,319
1004,56,0.879444,2,2,1,312
1004,56,0.931509,2,2,1,317
1004,56,0.961918,2,4,1,314
1004,56,0.979087,2,2,1,318
1004,56,0.988594,2,3,1,315
1004,57,0.172414,2,5,0,330
1004,57,0.136682,2,4,1,331
1004,57,0.156349,2,5,0,330
1004,57,0.123535,2,4,1,331
1004,57,0.141701,2,5,1,330
1004,57,0.161923,2,4,1,331
1004,57,0.184299,2,5,1,330
1004,58,0.698925,2,4,1,331
1004,58,0.698384,2,5,0,330
1004,58,0.699527,2,4,0,331
1004,58,0.700667,2,5,0,330
1004,58,0.701803,2,4,1,331
1004,59,0.3375,2,4,0,335
1004,59,0.339057,2,6,0,333
1004,59,0.340614,2,5,0,334
1004,59,0.342171,2,4,0,332
1004,59,0.343729,2,6,0,333
1004,59,0.345287,2,4,0,335
1004,59,0.346846,2,5,1,334
1004,59,0.346594,2,4,0,335
1004,59,0.348153,2,6,0,333
1004,59,0.349712,2,4,0,335
1004,59,0.351272,2,6,0,333
1004,59,0.352832,2,4,0,332
1004,59,0.354392,2,4,0,335
1004,59,0.355952,2,6,0,333
1004,60,0.64,2,5,0,334
1004,8,0.714286,2,3,1,564
1004,9,0.787234,2,3,1,134
1004,9,0.892693,2,3,1,819
1004,9,0.948887,2,1,1,56
1004,9,0.976353,2,2,0,759
1004,9,0.169701,2,2,0,445
1004,9,0.101368,2,4,0,770
1004,9,0.101203,2,3,0,773
1004,9,0.101203,2,2,0,40
1004,9,0.101203,2,2,0,113
1004,9,0.101203,2,4,0,765
1004,9,0.101203,2,2,0,118
1004,10,0.87395,2,2,0,144
1004,10,0.874807,2,3,0,163
1004,10,0.87566,2,3,0,785
1004,61,0.57971,2,4,1,327
1004,61,0.579319,2,3,0,341
1004,61,0.580956,2,2,1,342
1004,61,0.580565,2,4,0,338
1004,61,0.5822,2,3,1,337
1004,61,0.581807,2,2,1,342
1004,61,0.581415,2,3,0,341
1004,61,0.583049,2,2,1,342
1004,61,0.582656,2,3,0,341
1004,61,0.584288,2,2,1,342
1004,61,0.583894,2,3,0,337
1004,61,0.585523,2,4,1,338
1004,61,0.585129,2,3,0,341
1004,61,0.586756,2,2,1,342
1004,63,0.780142,2,3,0,341
1004,63,0.781502,2,2,1,342
1004,63,0.781233,2,3,0,337
1004,63,0.782588,2,4,0,338
1004,63,0.783936,2,3,0,341
1004,63,0.785278,2,3,1,337
1004,63,0.785011,2,4,1,338
1004,63,0.784744,2,3,0,341
1004,63,0.786082,2,2,1,342
1004,63,0.785816,2,3,1,341
1004,63,0.785549,2,2,0,342
1004,63,0.786883,2,3,1,341
1004,63,0.786617,2,4,1,338
1004,63,0.786351,2,3,1,337
1004,64,0.716312,2,1,0,358
1004,64,0.717947,2,2,1,354
1004,64,0.717651,2,3,0,343
1004,64,0.719281,2,3,1,350
1004,64,0.718985,2,2,0,351
1004,64,0.720609,2,2,1,356
1004,64,0.720314,2,2,1,352
1004,64,0.720018,2,3,0,347
1004,64,0.721639,2,4,0,344
1004,64,0.723253,2,3,1,349
1004,64,0.722958,2,3,1,346
1004,64,0.722663,2,2,1,345
1004,65,0.863309,2,1,0,357
1004,65,0.864621,2,2,1,353
1004,65,0.864463,2,1,0,358
1004,65,0.865765,2,2,0,354
1004,65,0.867056,2,1,1,355
1004,65,0.866901,2,2,1,351
1004,65,0.866746,2,3,1,373
1004,65,0.86659,2,3,0,370
1004,65,0.867874,2,1,0,374
1004,65,0.869148,2,2,1,369
1004,65,0.868994,2,3,1,350
1004,65,0.868841,2,3,1,346
1004,65,0.868687,2,2,1,371
1004,65,0.868533,2,2,1,368
1004,65,0.868379,2,4,1,367
1004,66,0.372059,2,5,0,377
1004,68,0.628866,2,3,0,378
1004,32,0.82069,2,2,0,793
1004,32,0.822334,2,1,0,796
1004,32,0.823967,2,2,0,794
1004,32,0.825587,2,1,0,797
1004,32,0.827195,2,2,0,792
1004,32,0.828792,2,1,0,796
1004,32,0.830376,2,1,0,798
1004,32,0.831948,2,1,1,801
1004,32,0.831766,2,3,1,790
1004,32,0.831585,2,2,0,791
1004,32,0.833148,2,2,0,795
1004,12,0.84058,2,2,0,555
1004,13,0.840491,2,1,0,74
1004,13,0.841985,2,2,1,463
1004,13,0.841811,2,2,0,548
1004,13,0.843295,2,7,0,550
1004,13,0.844767,2,1,0,458
1008,13,0.841985,0,1,0,552
1008,13,0.843468,0,1,0,454
1008,13,0.844939,0,1,0,485
1008,14,0.658228,0,3,0,149
1008,14,0.660813,0,1,0,142
1008,14,0.663388,0,1,0,457
1008,14,0.665952,0,1,0,465
1008,71,0.697674,0,3,0,340
1008,71,0.702174,0,1,0,386
1008,71,0.706634,0,1,1,391
1008,71,0.706467,0,1,1,387
1008,71,0.7063,0,1,1,389
1008,71,0.706133,0,1,1,390
1008,71,0.705966,0,1,1,388
1008,71,0.705799,0,1,1,391
1008,71,0.705632,0,1,1,388
1008,71,0.705465,0,1,1,386
1008,71,0.705298,0,1,1,388
1008,71,0.705131,0,1,1,390
1008,71,0.704964,0,1,1,387
1008,71,0.704797,1,1,1,391
1008,71,0.70463,1,1,1,388
1008,72,0.923077,1,1,1,391
1008,72,0.922996,1,1,1,388
1008,72,0.922915,1,1,1,386
1008,72,0.922834,1,1,1,390
1008,72,0.922753,1,1,1,389
1008,72,0.922672,1,1,1,387
1008,72,0.922591,1,1,1,388
1008,73,0.759259,1,1,0,399
1008,73,0.763133,1,1,1,395
1008,73,0.762969,1,0,1,393
1008,73,0.762804,1,1,1,398
1008,73,0.762639,1,0,1,392
1008,73,0.762474,1,1,1,394
1008,73,0.76231,1,0,1,392
1008,74,0.952663,1,1,1,398
1008,74,0.991464,1,0,1,392
1008,74,0.998467,1,1,1,395
1008,74,0.999725,1,1,1,399
1008,74,0.999951,1,1,1,394
1008,74,0.999991,1,0,1,393
1008,74,0.999998,1,1,1,399
1008,74,1.0,1,1,1,395
1008,74,1.0,1,0,1,393
1008,74,1.0,1,1,1,394
1008,74,1.0,1,0,1,392
1008,74,1.0,1,1,1,399
1008,74,1.0,1,1,1,395
1008,74,1.0,1,1,1,399
1008,74,1.0,1,0,1,392
1008,75,0.97619,1,0,1,403
1008,75,0.990345,1,0,1,405
1008,75,0.996113,1,0,1,400
1008,75,0.998439,1,0,1,402
1008,75,0.999374,1,1,1,401
1008,75,0.999749,1,0,1,404
1008,75,0.999899,1,0,1,400
1008,76,0.944828,1,0,1,405
1008,17,0.806452,1,2,0,558
1008,18,0.863415,1,1,0,509
1008,18,0.86589,1,1,0,484
1008,18,0.868328,1,1,0,838
1008,18,0.870727,1,1,0,45
1008,18,0.873089,1,5,0,456
1008,18,0.875413,1,1,0,176
1008,18,0.877701,1,1,0,810
1008,18,0.879952,1,1,0,537
1008,18,0.882166,1,1,1,462
1008,18,0.882053,1,1,1,839
1008,18,0.88194,1,1,1,455
1008,19,0.361842,1,6,1,170
1008,19,0.44802,1,0,1,751
1008,19,0.526828,1,1,1,781
1008,19,0.597673,1,1,0,538
1008,79,0.257669,1,7,0,376
1008,79,0.101781,1,5,0,377
1008,88,0.496815,1,5,0,406
1008,90,0.849057,1,1,0,408
1008,90,0.85175,1,1,0,407
1008,90,0.854404,1,1,1,408
1008,90,0.854273,1,1,1,407
1008,90,0.854142,1,1,1,408
1008,91,0.93125,1,1,1,407
1008,91,0.931176,1,1,0,408
1008,91,0.932515,1,1,1,407
1008,92,0.869281,1,1,1,410
1008,92,0.869159,1,1,1,409
1008,93,0.894737,1,1,1,410
1008,94,0.512987,1,2,0,412
1008,94,0.51597,1,1,1,411
1008,94,0.51583,1,2,1,412
1008,80,0.928571,1,1,1,411
1008,80,0.928495,1,2,1,412
1008,80,0.928419,1,1,0,411
1008,81,0.416667,1,1,0,414
1008,81,0.10744,1,1,1,413
1008,81,0.206857,1,1,1,414
1008,82,0.908451,1,1,0,413
1008,82,0.91019,1,1,1,414
1008,82,0.910099,1,1,1,413
1008,82,0.910007,1,1,1,414
1008,82,0.909915,1,1,1,413
1008,83,0.446429,1,2,0,602
1008,83,0.448629,1,2,0,594
1008,83,0.450828,1,2,0,592
1008,83,0.453027,1,3,0,600
1008,83,0.455224,1,3,0,596
1008,83,0.457421,1,3,1,582
1008,83,0.457256,1,3,0,610
1008,83,0.459452,1,4,1,633
1008,83,0.459283,1,2,0,590
1008,83,0.461478,1,2,1,598
1008,84,0.786517,1,2,1,599
1008,84,0.786311,1,2,1,634
1008,84,0.786104,1,2,1,611
1008,84,0.785898,1,3,0,595
1008,84,0.787788,1,1,1,593
1008,84,0.787583,1,1,1,589
1008,84,0.787377,1,1,1,601
1008,84,0.787171,1,3,1,623
1008,84,0.786965,1,2,1,605
1008,84,0.786759,1,3,1,617
1008,85,0.609375,1,3,0,663
1008,85,0.612141,1,2,0,651
1008,85,0.614898,1,3,1,657
1008,85,0.614692,1,2,1,653
1008,85,0.614485,1,1,1,654
1008,85,0.614279,1,3,1,659
1008,85,0.614073,1,1,1,655
1008,86,0.771429,1,1,0,652
1008,86,0.836361,1,2,1,656
1008,86,0.817039,1,2,0,658
1008,86,0.871172,1,2,1,664
1008,86,0.855243,1,2,0,653
1008,86,0.89946,1,3,0,660
1008,20,0.878378,1,1,0,556
1008,21,0.90604,1,1,1,182
1008,21,0.905921,1,1,0,184
1008,21,0.906863,1,1,0,825
1008,21,0.907797,1,1,0,183
1008,21,0.908722,1,2,1,179
1008,22,0.916667,1,1,1,187
1008,22,0.91658,1,1,1,185
1008,22,0.916494,1,1,1,189
1008,22,0.916407,1,1,1,188
1008,22,0.916321,1,0,1,186
1008,22,0.916234,1,2,0,190
1008,23,0.95,1,1,1,178
1008,23,0.959731,1,1,1,191
1008,23,0.967602,1,2,1,474
1008,24,0.940476,1,1,1,180
1008,108,0.274074,1,7,1,635
1008,108,0.305823,1,4,0,649
1008,108,0.250196,1,2,0,645
1008,108,0.201902,1,4,0,639
1008,108,0.161099,1,3,1,643
1008,108,0.183389,1,3,1,647
1008,108,0.207893,1,4,1,637
1008,109,0.917293,1,1,1,644
1008,109,0.9686,1,1,1,648
1008,109,0.988452,1,1,1,640
1008,109,0.995804,1,1,1,650
1008,109,0.998482,1,1,1,646
1008,109,0.999452,1,10,0,636
1008,109,0.777643,1,5,1,638
1008,110,0.170543,1,3,0,665
1008,110,0.001686,1,7,0,677
1008,110,0.001006,1,3,1,671
1008,110,0.002431,1,4,0,683
1008,110,0.001008,1,4,1,673
1008,110,0.002435,1,3,1,669
1008,110,0.004463,1,4,1,675
1008,110,0.007341,1,5,1,679
1008,110,0.011419,1,3,1,667
1008,110,0.017179,1,7,0,677
1008,110,0.001058,1,3,1,669
1008,110,0.002506,1,3,1,671
1008,110,0.004564,1,3,0,665
1008,110,0.001015,1,4,0,675
1008,110,0.001003,1,5,0,679
1008,110,0.001003,1,4,0,673
1008,110,0.001003,1,3,0,667
1008,110,0.001003,1,4,1,683
1008,111,0.848,1,3,1,676
1008,111,0.847784,1,2,0,674
1008,111,0.848793,1,2,1,684
1008,111,0.848578,1,5,1,678
1008,111,0.848362,1,2,1,666
1008,111,0.848146,1,3,0,680
1008,111,0.849154,1,2,1,668
1008,111,0.848939,1,2,1,670
1008,111,0.848723,1,2,1,672
1008,111,0.848508,1,3,0,680
1008,26,0.8,1,2,1,562
1008,27,0.952381,1,1,0,863
1008,27,0.953327,1,1,1,887
1008,27,0.953274,1,1,1,864
1008,28,0.84375,1,2,0,883
1012,28,0.843613,0,1,1,891
1012,28,0.843477,0,1,1,862
1012,29,0.94186,0,1,1,875
1012,29,0.941797,0,0,1,892
1012,29,0.941733,0,1,1,893
1012,30,0.95,0,1,0,876
1012,30,0.950991,0,1,0,895
1012,95,0.72807,0,3,1,397
1012,95,0.727777,0,2,1,384
1012,95,0.727483,0,3,1,379
1012,99,0.884956,0,2,1,384
1012,99,0.884816,0,2,1,380
1012,99,0.884677,0,2,1,383
1012,99,0.884537,0,3,0,379
1012,99,0.885669,0,2,1,381
1012,99,0.88553,0,2,1,383
1012,100,0.637168,0,2,0,415
1012,100,0.639837,0,2,1,416
1012,101,0.872727,0,2,1,415
1012,101,0.872608,0,2,1,416
1012,101,0.872488,3,2,1,415
1012,101,0.872368,3,2,1,416
1012,101,0.872249,3,2,0,415
1012,102,0.7,3,3,0,422
1012,104,0.786408,3,2,1,423
1012,33,0.931373,3,1,1,561
1012,34,0.875,3,5,1,0
1012,34,0.874882,3,1,1,9
1012,34,0.874764,3,1,1,1
1012,34,0.874646,3,1,1,13
1012,34,0.874527,3,1,1,171
1024,22,0.918264,0,1,1,189
1024,22,0.918179,0,0,1,186
1024,22,0.918093,0,1,1,188
1024,22,0.918008,0,2,1,190
1024,23,0.95,0,1,1,178
1024,23,0.959731,0,1,1,191
1024,23,0.967602,0,2,1,474
1024,24,0.940476,0,1,0,180
1024,24,0.941644,0,1,1,192
1024,24,0.941581,0,1,1,181
1024,25,0.864865,0,2,1,194
1024,25,0.86461,0,2,1,193
1024,108,0.274074,0,7,0,635
1024,108,0.222459,0,2,1,645
1024,108,0.250427,0,3,1,643
1024,109,0.917293,0,1,1,648
1024,109,0.9686,0,1,1,646
1024,109,0.988452,0,1,1,644
1024,109,0.995804,0,1,1,640
1024,109,0.998482,0,1,1,650
1024,110,0.170543,3,4,0,675
1024,110,0.001686,3,4,1,683
1024,110,0.003399,3,3,1,671
1024,110,0.005833,3,3,1,669
1024,110,0.009283,3,3,1,665
1024,111,0.848,3,2,1,670
1024,111,0.847784,3,2,1,668
1024,111,0.847567,3,2,1,684
1024,112,0.589286,3,2,1,695
1024,112,0.588729,3,4,1,705
1024,112,0.588172,3,4,1,686
1024,26,0.8,3,2,1,562
1024,95,0.72807,3,3,1,397
1024,95,0.727777,3,2,1,384
1024,95,0.727483,3,3,1,379
1024,99,0.884956,3,2,1,384
1024,99,0.884816,3,3,1,379
1024,99,0.884677,3,2,0,380
1024,100,0.637168,3,2,1,416
1024,100,0.636953,3,2,1,415
1024,101,0.872727,3,2,1,416
1024,102,0.7,3,3,1,422
1024,104,0.786408,3,2,1,423
1024,106,0.742424,3,2,1,425
1024,106,0.742204,3,2,1,424
1024,106,0.741984,3,2,1,425
1024,96,0.851064,3,2,1,424
1024,97,0.545455,3,4,1,630
1024,97,0.512014,3,3,1,625
1024,97,0.4785,3,1,1,624
1024,98,0.866667,3,2,1,713
1024,98,0.866511,3,5,1,716
1024,98,0.866355,3,2,1,715
1024,98,0.8662,3,4,1,711
1024,33,0.931373,3,1,1,561
1024,34,0.875,3,5,1,0
1024,34,0.874882,3,1,1,9
1024,34,0.874764,3,0,1,5
1024,34,0.874646,3,1,1,475
1024,34,0.874527,3,2,1,12
1024,34,0.874409,3,1,1,7
1024,34,0.874291,3,0,1,11
1024,34,0.874172,3,1,1,1
1024,34,0.874054,3,3,0,476
1024,34,0.876363,3,1,1,13
1024,34,0.876246,3,1,1,171
1024,35,0.939759,3,1,1,19
1024,35,0.939693,3,4,1,22
1024,35,0.939628,3,1,1,29
1024,35,0.939562,3,1,1,30
1024,35,0.939496,3,0,1,34
1024,36,0.96875,3,0,1,17
1024,36,0.968714,3,2,1,560
1024,36,0.968678,3,2,1,23
1024,36,0.968642,3,0,1,477
1024,36,0.968606,3,0,1,480
1024,36,0.968569,3,1,1,483
1024,36,0.968533,3,1,1,478
